45000 45000
27 94 135
27 95 0
27 96 0
27 97 45
27 98 0
27 99 135
27 100 135
27 101 45
27 102 135
27 103 0
27 104 135
27 105 90
27 106 45
27 107 90
27 108 135
27 109 135
27 110 0
27 111 0
27 112 0
27 113 45
27 114 90
27 115 45
27 116 0
27 117 45
27 118 135
27 119 135
27 120 45
27 121 90
27 122 135
27 123 90
27 124 90
27 125 90
27 126 45
27 127 45
27 128 135
27 129 45
27 130 135
27 131 0
27 132 90
27 133 45
27 134 0
27 135 0
27 136 90
27 137 135
27 138 90
27 139 45
27 140 45
27 141 135
27 142 135
27 143 0
27 144 0
27 145 90
27 146 0
27 147 90
27 148 90
27 149 0
27 150 135
27 151 45
27 152 90
27 153 90
27 154 0
27 155 0
27 156 90
27 157 135
27 158 90
27 159 90
27 160 0
27 161 90
27 162 0
27 163 135
27 164 0
27 165 0
27 166 90
27 167 0
27 168 90
27 169 90
27 170 45
27 171 45
27 172 90
27 173 90
27 174 45
27 175 135
27 176 135
27 177 45
27 178 135
27 179 135
27 180 90
27 181 90
27 182 45
27 183 135
27 184 90
27 185 45
27 186 0
27 187 90
27 188 45
27 189 135
27 190 135
27 191 90
27 192 135
27 193 45
27 194 90
27 195 135
27 196 90
27 197 90
27 198 45
27 199 90
27 200 0
27 201 0
27 202 0
27 203 90
27 204 90
27 205 90
27 206 135
27 207 45
27 208 45
27 209 90
27 210 45
27 211 135
27 212 135
27 213 135
27 214 135
27 215 0
27 216 135
27 217 0
27 218 45
27 219 90
27 220 0
27 221 45
27 222 135
27 223 90
27 224 90
27 225 0
27 226 135
27 227 0
27 228 0
27 229 0
27 230 90
27 231 135
27 232 90
27 233 0
27 234 90
27 235 90
27 236 90
27 237 90
27 238 90
27 239 45
27 240 90
27 241 45
27 242 135
27 243 45
27 244 0
27 245 90
27 246 45
27 247 90
27 248 90
27 249 45
27 250 45
27 251 90
27 252 45
27 253 0
27 254 0
27 255 45
27 256 135
27 257 0
27 258 45
27 259 135
27 260 45
27 261 135
27 262 0
27 263 90
27 264 135
27 265 0
27 266 135
27 267 90
27 268 45
27 269 0
27 270 90
27 271 45
27 272 45
27 273 90
27 274 45
27 275 135
27 276 90
27 277 90
27 278 135
27 279 45
27 280 45
27 281 90
27 282 135
27 283 90
27 284 0
27 285 135
27 286 135
27 287 0
27 288 45
27 289 0
27 290 45
27 291 135
27 292 45
27 293 45
27 294 0
27 295 45
27 296 90
27 297 0
27 298 0
27 299 135
27 300 0
28 1 135
28 2 0
28 3 135
28 4 0
28 5 90
28 6 90
28 7 45
28 8 135
28 9 90
28 10 45
28 11 135
28 12 90
28 13 45
28 14 90
28 15 90
28 16 135
28 17 135
28 18 45
28 19 0
28 20 135
28 21 90
28 22 90
28 23 45
28 24 135
28 25 90
28 26 45
28 27 135
28 28 0
28 29 90
28 30 45
28 31 135
28 32 0
28 33 0
28 34 135
28 35 45
28 36 90
28 37 90
28 38 0
28 39 90
28 40 45
28 41 135
28 42 0
28 43 90
28 44 135
28 45 90
28 46 90
28 47 90
28 48 135
28 49 0
28 50 0
28 51 45
28 52 90
28 53 45
28 54 0
28 55 0
28 56 90
28 57 45
28 58 0
28 59 45
28 60 0
28 61 45
28 62 135
28 63 90
28 64 135
28 65 135
28 66 90
28 67 90
28 68 45
28 69 90
28 70 45
28 71 135
28 72 90
28 73 135
28 74 135
28 75 45
28 76 45
28 77 0
28 78 90
28 79 45
28 80 90
28 81 0
28 82 90
28 83 90
28 84 45
28 85 135
28 86 0
28 87 90
28 88 0
28 89 0
28 90 45
28 91 90
28 92 90
28 93 90
28 94 135
28 95 45
28 96 135
28 97 0
28 98 135
28 99 45
28 100 90
28 101 135
28 102 90
28 103 45
28 104 90
28 105 45
28 106 0
28 107 45
28 108 45
28 109 45
28 110 0
28 111 45
28 112 90
28 113 90
28 114 135
28 115 45
28 116 135
28 117 45
28 118 45
28 119 90
28 120 135
28 121 0
28 122 90
28 123 0
28 124 0
28 125 90
28 126 0
28 127 45
28 128 0
28 129 0
28 130 90
28 131 45
28 132 90
28 133 90
28 134 0
28 135 135
28 136 0
28 137 90
28 138 45
28 139 135
28 140 135
28 141 135
28 142 90
28 143 90
28 144 135
28 145 90
28 146 0
28 147 135
28 148 90
28 149 45
28 150 0
28 151 90
28 152 45
28 153 45
28 154 0
28 155 135
28 156 90
28 157 45
28 158 135
28 159 0
28 160 135
28 161 135
28 162 0
28 163 0
28 164 135
28 165 45
28 166 90
28 167 45
28 168 0
28 169 0
28 170 45
28 171 0
28 172 135
28 173 90
28 174 90
28 175 90
28 176 135
28 177 0
28 178 45
28 179 90
28 180 0
28 181 90
28 182 45
28 183 135
28 184 135
28 185 0
28 186 0
28 187 135
28 188 135
28 189 90
28 190 135
28 191 90
28 192 0
28 193 90
28 194 135
28 195 45
28 196 135
28 197 90
28 198 0
28 199 90
28 200 0
28 201 90
28 202 90
28 203 90
28 204 0
28 205 45
28 206 135
28 207 90
28 208 45
28 209 90
28 210 90
28 211 135
28 212 45
28 213 135
28 214 135
28 215 0
28 216 135
28 217 90
28 218 90
28 219 0
28 220 45
28 221 135
28 222 135
28 223 90
28 224 135
28 225 135
28 226 90
28 227 90
28 228 0
28 229 45
28 230 45
28 231 0
28 232 90
28 233 45
28 234 135
28 235 45
28 236 135
28 237 45
28 238 135
28 239 0
28 240 45
28 241 45
28 242 45
28 243 0
28 244 45
28 245 90
28 246 90
28 247 135
28 248 135
28 249 90
28 250 45
28 251 45
28 252 135
28 253 0
28 254 45
28 255 0
28 256 45
28 257 0
28 258 135
28 259 90
28 260 0
28 261 0
28 262 135
28 263 90
28 264 135
28 265 135
28 266 135
28 267 0
28 268 45
28 269 135
28 270 135
28 271 0
28 272 90
28 273 0
28 274 0
28 275 0
28 276 90
28 277 0
28 278 135
28 279 0
28 280 0
28 281 135
28 282 0
28 283 45
28 284 0
28 285 45
28 286 135
28 287 45
28 288 90
28 289 45
28 290 135
28 291 90
28 292 0
28 293 135
28 294 0
28 295 45
28 296 135
28 297 0
28 298 135
28 299 90
28 300 135
29 1 90
29 2 45
29 3 135
29 4 90
29 5 135
29 6 90
29 7 45
29 8 0
29 9 45
29 10 135
29 11 90
29 12 45
29 13 135
29 14 45
29 15 135
29 16 45
29 17 135
29 18 0
29 19 0
29 20 135
29 21 90
29 22 45
29 23 135
29 24 0
29 25 0
29 26 45
29 27 45
29 28 0
29 29 0
29 30 135
29 31 0
29 32 0
29 33 135
29 34 0
29 35 0
29 36 90
29 37 45
29 38 90
29 39 135
29 40 0
29 41 0
29 42 90
29 43 0
29 44 90
29 45 45
29 46 45
29 47 135
29 48 0
29 49 45
29 50 45
29 51 45
29 52 0
29 53 0
29 54 0
29 55 45
29 56 90
29 57 45
29 58 45
29 59 90
29 60 90
29 61 90
29 62 90
29 63 135
29 64 0
29 65 0
29 66 90
29 67 135
29 68 135
29 69 0
29 70 45
29 71 45
29 72 90
29 73 45
29 74 45
29 75 45
29 76 90
29 77 90
29 78 90
29 79 90
29 80 90
29 81 135
29 82 135
29 83 0
29 84 135
29 85 90
29 86 45
29 87 135
29 88 45
29 89 0
29 90 90
29 91 0
29 92 45
29 93 45
29 94 90
29 95 90
29 96 135
29 97 135
29 98 135
29 99 135
29 100 135
29 101 45
29 102 135
29 103 90
29 104 135
29 105 135
29 106 0
29 107 90
29 108 0
29 109 90
29 110 0
29 111 90
29 112 0
29 113 0
29 114 45
29 115 90
29 116 0
29 117 45
29 118 90
29 119 90
29 120 90
29 121 90
29 122 45
29 123 45
29 124 0
29 125 135
29 126 135
29 127 135
29 128 90
29 129 135
29 130 45
29 131 90
29 132 135
29 133 45
29 134 135
29 135 90
29 136 45
29 137 90
29 138 90
29 139 0
29 140 45
29 141 135
29 142 135
29 143 135
29 144 0
29 145 0
29 146 135
29 147 90
29 148 0
29 149 90
29 150 0
29 151 135
29 152 45
29 153 90
29 154 45
29 155 135
29 156 90
29 157 45
29 158 135
29 159 135
29 160 45
29 161 45
29 162 0
29 163 90
29 164 0
29 165 45
29 166 0
29 167 90
29 168 90
29 169 90
29 170 135
29 171 45
29 172 90
29 173 135
29 174 45
29 175 0
29 176 45
29 177 90
29 178 45
29 179 135
29 180 45
29 181 0
29 182 90
29 183 90
29 184 45
29 185 90
29 186 135
29 187 135
29 188 0
29 189 45
29 190 135
29 191 45
29 192 90
29 193 135
29 194 0
29 195 0
29 196 45
29 197 45
29 198 0
29 199 45
29 200 0
29 201 45
29 202 90
29 203 90
29 204 135
29 205 135
29 206 135
29 207 90
29 208 0
29 209 45
29 210 135
29 211 135
29 212 0
29 213 45
29 214 0
29 215 90
29 216 135
29 217 45
29 218 90
29 219 135
29 220 45
29 221 0
29 222 45
29 223 0
29 224 90
29 225 135
29 226 90
29 227 45
29 228 90
29 229 0
29 230 0
29 231 90
29 232 90
29 233 90
29 234 0
29 235 90
29 236 135
29 237 45
29 238 135
29 239 90
29 240 135
29 241 0
29 242 135
29 243 90
29 244 45
29 245 135
29 246 90
29 247 45
29 248 90
29 249 45
29 250 45
29 251 90
29 252 45
29 253 135
29 254 135
29 255 45
29 256 0
29 257 0
29 258 0
29 259 45
29 260 45
29 261 0
29 262 45
29 263 90
29 264 45
29 265 135
29 266 90
29 267 0
29 268 45
29 269 90
29 270 135
29 271 45
29 272 135
29 273 0
29 274 0
29 275 0
29 276 135
29 277 90
29 278 90
29 279 45
29 280 90
29 281 135
29 282 90
29 283 45
29 284 90
29 285 90
29 286 0
29 287 0
29 288 135
29 289 45
29 290 90
29 291 90
29 292 0
29 293 45
29 294 0
29 295 135
29 296 135
29 297 135
29 298 90
29 299 45
29 300 90
30 1 0
30 2 45
30 3 135
30 4 0
30 5 0
30 6 135
30 7 0
30 8 45
30 9 90
30 10 90
30 11 0
30 12 90
30 13 90
30 14 90
30 15 0
30 16 45
30 17 0
30 18 90
30 19 45
30 20 0
30 21 0
30 22 0
30 23 0
30 24 45
30 25 45
30 26 45
30 27 90
30 28 0
30 29 135
30 30 45
30 31 90
30 32 45
30 33 90
30 34 90
30 35 45
30 36 0
30 37 0
30 38 0
30 39 135
30 40 135
30 41 45
30 42 90
30 43 135
30 44 135
30 45 45
30 46 90
30 47 45
30 48 45
30 49 90
30 50 45
30 51 135
30 52 135
30 53 90
30 54 45
30 55 0
30 56 135
30 57 90
30 58 45
30 59 45
30 60 45
30 61 90
30 62 90
30 63 90
30 64 45
30 65 135
30 66 135
30 67 45
30 68 0
30 69 0
30 70 135
30 71 0
30 72 45
30 73 135
30 74 45
30 75 90
30 76 45
30 77 0
30 78 0
30 79 90
30 80 90
30 81 0
30 82 135
30 83 0
30 84 45
30 85 0
30 86 0
30 87 0
30 88 135
30 89 90
30 90 135
30 91 135
30 92 90
30 93 135
30 94 135
30 95 135
30 96 45
30 97 0
30 98 45
30 99 135
30 100 0
30 101 90
30 102 90
30 103 135
30 104 0
30 105 135
30 106 45
30 107 45
30 108 0
30 109 0
30 110 90
30 111 90
30 112 45
30 113 90
30 114 0
30 115 90
30 116 90
30 117 135
30 118 45
30 119 90
30 120 90
30 121 0
30 122 135
30 123 45
30 124 45
30 125 135
30 126 45
30 127 45
30 128 0
30 129 90
30 130 135
30 131 45
30 132 90
30 133 0
30 134 90
30 135 45
30 136 45
30 137 45
30 138 90
30 139 135
30 140 135
30 141 90
30 142 0
30 143 0
30 144 135
30 145 90
30 146 45
30 147 0
30 148 0
30 149 135
30 150 135
30 151 135
30 152 135
30 153 45
30 154 135
30 155 90
30 156 135
30 157 0
30 158 0
30 159 0
30 160 0
30 161 90
30 162 0
30 163 90
30 164 45
30 165 90
30 166 135
30 167 45
30 168 45
30 169 90
30 170 135
30 171 135
30 172 90
30 173 90
30 174 0
30 175 0
30 176 135
30 177 135
30 178 135
30 179 0
30 180 45
30 181 0
30 182 0
30 183 0
30 184 45
30 185 0
30 186 0
30 187 135
30 188 135
30 189 0
30 190 45
30 191 135
30 192 135
30 193 45
30 194 45
30 195 0
30 196 135
30 197 90
30 198 90
30 199 90
30 200 45
30 201 0
30 202 90
30 203 135
30 204 45
30 205 90
30 206 90
30 207 45
30 208 135
30 209 0
30 210 90
30 211 45
30 212 0
30 213 135
30 214 0
30 215 45
30 216 90
30 217 135
30 218 135
30 219 90
30 220 45
30 221 0
30 222 0
30 223 0
30 224 45
30 225 90
30 226 90
30 227 0
30 228 45
30 229 90
30 230 135
30 231 0
30 232 135
30 233 135
30 234 90
30 235 45
30 236 0
30 237 90
30 238 0
30 239 135
30 240 135
30 241 90
30 242 0
30 243 135
30 244 45
30 245 45
30 246 0
30 247 90
30 248 0
30 249 135
30 250 45
30 251 45
30 252 135
30 253 45
30 254 90
30 255 90
30 256 45
30 257 90
30 258 135
30 259 0
30 260 90
30 261 0
30 262 90
30 263 135
30 264 0
30 265 90
30 266 90
30 267 135
30 268 90
30 269 45
30 270 45
30 271 45
30 272 135
30 273 45
30 274 45
30 275 45
30 276 90
30 277 0
30 278 45
30 279 45
30 280 90
30 281 0
30 282 45
30 283 0
30 284 90
30 285 45
30 286 90
30 287 90
30 288 0
30 289 45
30 290 0
30 291 0
30 292 135
30 293 0
30 294 0
30 295 135
30 296 90
30 297 135
30 298 135
30 299 135
30 300 45
31 1 90
31 2 135
31 3 0
31 4 45
31 5 45
31 6 0
31 7 0
31 8 0
31 9 90
31 10 0
31 11 0
31 12 135
31 13 135
31 14 45
31 15 135
31 16 0
31 17 135
31 18 0
31 19 45
31 20 90
31 21 90
31 22 90
31 23 0
31 24 0
31 25 135
31 26 90
31 27 0
31 28 90
31 29 135
31 30 45
31 31 90
31 32 90
31 33 90
31 34 90
31 35 90
31 36 135
31 37 90
31 38 0
31 39 90
31 40 135
31 41 45
31 42 45
31 43 0
31 44 45
31 45 45
31 46 90
31 47 90
31 48 45
31 49 135
31 50 135
31 51 0
31 52 45
31 53 45
31 54 0
31 55 0
31 56 135
31 57 90
31 58 45
31 59 0
31 60 45
31 61 135
31 62 135
31 63 135
31 64 45
31 65 90
31 66 90
31 67 0
31 68 90
31 69 45
31 70 45
31 71 45
31 72 0
31 73 0
31 74 0
31 75 135
31 76 45
31 77 90
31 78 0
31 79 45
31 80 90
31 81 45
31 82 135
31 83 45
31 84 135
31 85 45
31 86 45
31 87 0
31 88 45
31 89 45
31 90 90
31 91 90
31 92 0
31 93 135
31 94 45
31 95 45
31 96 135
31 97 90
31 98 45
31 99 90
31 100 135
31 101 135
31 102 45
31 103 90
31 104 0
31 105 135
31 106 90
31 107 90
31 108 45
31 109 0
31 110 90
31 111 135
31 112 90
31 113 0
31 114 45
31 115 90
31 116 0
31 117 45
31 118 90
31 119 135
31 120 135
31 121 0
31 122 135
31 123 45
31 124 90
31 125 135
31 126 0
31 127 45
31 128 45
31 129 45
31 130 45
31 131 45
31 132 90
31 133 45
31 134 0
31 135 45
31 136 45
31 137 0
31 138 45
31 139 135
31 140 0
31 141 135
31 142 90
31 143 0
31 144 45
31 145 45
31 146 90
31 147 135
31 148 45
31 149 0
31 150 0
31 151 45
31 152 0
31 153 90
31 154 45
31 155 45
31 156 90
31 157 45
31 158 90
31 159 45
31 160 135
31 161 45
31 162 135
31 163 0
31 164 90
31 165 135
31 166 135
31 167 135
31 168 90
31 169 0
31 170 90
31 171 45
31 172 90
31 173 45
31 174 135
31 175 135
31 176 45
31 177 135
31 178 135
31 179 135
31 180 45
31 181 45
31 182 0
31 183 90
31 184 0
31 185 90
31 186 45
31 187 0
31 188 90
31 189 45
31 190 0
31 191 135
31 192 45
31 193 0
31 194 0
31 195 0
31 196 135
31 197 45
31 198 45
31 199 135
31 200 0
31 201 90
31 202 0
31 203 45
31 204 0
31 205 135
31 206 0
31 207 45
31 208 135
31 209 45
31 210 135
31 211 45
31 212 135
31 213 90
31 214 0
31 215 45
31 216 45
31 217 45
31 218 90
31 219 90
31 220 0
31 221 45
31 222 45
31 223 90
31 224 0
31 225 90
31 226 45
31 227 135
31 228 45
31 229 90
31 230 90
31 231 45
31 232 45
31 233 0
31 234 0
31 235 45
31 236 0
31 237 135
31 238 0
31 239 90
31 240 0
31 241 90
31 242 135
31 243 45
31 244 0
31 245 45
31 246 0
31 247 0
31 248 135
31 249 90
31 250 90
31 251 45
31 252 45
31 253 0
31 254 0
31 255 0
31 256 135
31 257 90
31 258 90
31 259 135
31 260 45
31 261 135
31 262 0
31 263 0
31 264 90
31 265 0
31 266 45
31 267 0
31 268 135
31 269 0
31 270 0
31 271 90
31 272 0
31 273 135
31 274 135
31 275 90
31 276 135
31 277 135
31 278 0
31 279 135
31 280 45
31 281 135
31 282 90
31 283 45
31 284 135
31 285 45
31 286 135
31 287 45
31 288 90
31 289 0
31 290 90
31 291 45
31 292 135
31 293 135
31 294 135
31 295 90
31 296 45
31 297 0
31 298 90
31 299 135
31 300 90
32 1 0
32 2 0
32 3 90
32 4 135
32 5 135
32 6 0
32 7 135
32 8 90
32 9 45
32 10 45
32 11 135
32 12 45
32 13 135
32 14 135
32 15 135
32 16 0
32 17 0
32 18 0
32 19 45
32 20 135
32 21 45
32 22 45
32 23 0
32 24 0
32 25 45
32 26 135
32 27 90
32 28 0
32 29 90
32 30 90
32 31 135
32 32 45
32 33 90
32 34 90
32 35 0
32 36 135
32 37 135
32 38 0
32 39 135
32 40 45
32 41 45
32 42 90
32 43 45
32 44 90
32 45 90
32 46 90
32 47 135
32 48 0
32 49 135
32 50 90
32 51 90
32 52 90
32 53 45
32 54 90
32 55 45
32 56 135
32 57 0
32 58 0
32 59 90
32 60 0
32 61 90
32 62 45
32 63 45
32 64 90
32 65 45
32 66 90
32 67 0
32 68 45
32 69 45
32 70 90
32 71 0
32 72 45
32 73 45
32 74 90
32 75 0
32 76 90
32 77 0
32 78 45
32 79 90
32 80 0
32 81 45
32 82 135
32 83 135
32 84 0
32 85 90
32 86 135
32 87 135
32 88 90
32 89 135
32 90 0
32 91 0
32 92 90
32 93 90
32 94 0
32 95 45
32 96 135
32 97 0
32 98 45
32 99 135
32 100 0
32 101 45
32 102 135
32 103 135
32 104 90
32 105 45
32 106 90
32 107 0
32 108 135
32 109 90
32 110 135
32 111 90
32 112 90
32 113 135
32 114 135
32 115 135
32 116 90
32 117 135
32 118 90
32 119 45
32 120 90
32 121 0
32 122 135
32 123 135
32 124 0
32 125 135
32 126 135
32 127 0
32 128 90
32 129 90
32 130 45
32 131 45
32 132 135
32 133 45
32 134 90
32 135 135
32 136 0
32 137 45
32 138 0
32 139 135
32 140 0
32 141 45
32 142 45
32 143 90
32 144 0
32 145 0
32 146 0
32 147 45
32 148 135
32 149 45
32 150 0
32 151 0
32 152 45
32 153 135
32 154 0
32 155 90
32 156 90
32 157 0
32 158 45
32 159 45
32 160 135
32 161 45
32 162 45
32 163 45
32 164 0
32 165 45
32 166 0
32 167 135
32 168 90
32 169 90
32 170 0
32 171 90
32 172 0
32 173 45
32 174 45
32 175 135
32 176 90
32 177 0
32 178 90
32 179 45
32 180 90
32 181 90
32 182 45
32 183 135
32 184 135
32 185 90
32 186 0
32 187 0
32 188 45
32 189 45
32 190 135
32 191 135
32 192 0
32 193 135
32 194 45
32 195 45
32 196 0
32 197 45
32 198 45
32 199 0
32 200 45
32 201 90
32 202 90
32 203 135
32 204 45
32 205 90
32 206 0
32 207 0
32 208 135
32 209 90
32 210 45
32 211 135
32 212 45
32 213 45
32 214 45
32 215 45
32 216 90
32 217 45
32 218 45
32 219 45
32 220 135
32 221 45
32 222 90
32 223 0
32 224 90
32 225 0
32 226 135
32 227 135
32 228 135
32 229 0
32 230 90
32 231 135
32 232 45
32 233 90
32 234 90
32 235 0
32 236 135
32 237 90
32 238 0
32 239 45
32 240 0
32 241 45
32 242 90
32 243 90
32 244 135
32 245 45
32 246 0
32 247 45
32 248 135
32 249 90
32 250 90
32 251 90
32 252 90
32 253 0
32 254 90
32 255 135
32 256 45
32 257 0
32 258 45
32 259 90
32 260 0
32 261 135
32 262 45
32 263 45
32 264 90
32 265 90
32 266 90
32 267 135
32 268 135
32 269 0
32 270 0
32 271 90
32 272 0
32 273 45
32 274 135
32 275 90
32 276 135
32 277 45
32 278 135
32 279 135
32 280 135
32 281 90
32 282 90
32 283 135
32 284 0
32 285 0
32 286 0
32 287 90
32 288 0
32 289 135
32 290 0
32 291 45
32 292 0
32 293 90
32 294 45
32 295 45
32 296 135
32 297 45
32 298 45
32 299 45
32 300 135
33 1 135
33 2 90
33 3 135
33 4 90
33 5 45
33 6 135
33 7 45
33 8 135
33 9 90
33 10 135
33 11 45
33 12 90
33 13 45
33 14 135
33 15 135
33 16 90
33 17 135
33 18 45
33 19 45
33 20 0
33 21 90
33 22 0
33 23 90
33 24 0
33 25 135
33 26 45
33 27 135
33 28 135
33 29 135
33 30 90
33 31 0
33 32 135
33 33 135
33 34 90
33 35 135
33 36 0
33 37 0
33 38 0
33 39 90
33 40 135
33 41 90
33 42 135
33 43 45
33 44 0
33 45 90
33 46 0
33 47 90
33 48 0
33 49 0
33 50 90
33 51 90
33 52 135
33 53 45
33 54 45
33 55 135
33 56 90
33 57 90
33 58 135
33 59 135
33 60 45
33 61 135
33 62 135
33 63 135
33 64 45
33 65 90
33 66 90
33 67 0
33 68 135
33 69 90
33 70 45
33 71 90
33 72 45
33 73 0
33 74 90
33 75 45
33 76 90
33 77 0
33 78 45
33 79 0
33 80 90
33 81 0
33 82 90
33 83 90
33 84 0
33 85 90
33 86 135
33 87 0
33 88 45
33 89 135
33 90 45
33 91 135
33 92 135
33 93 90
33 94 135
33 95 90
33 96 0
33 97 0
33 98 0
33 99 0
33 100 0
33 101 0
33 102 45
33 103 0
33 104 135
33 105 45
33 106 0
33 107 0
33 108 0
33 109 135
33 110 45
33 111 0
33 112 45
33 113 45
33 114 45
33 115 0
33 116 0
33 117 135
33 118 0
33 119 0
33 120 45
33 121 45
33 122 0
33 123 45
33 124 135
33 125 90
33 126 90
33 127 135
33 128 45
33 129 0
33 130 0
33 131 90
33 132 90
33 133 135
33 134 45
33 135 45
33 136 90
33 137 135
33 138 90
33 139 45
33 140 45
33 141 135
33 142 45
33 143 135
33 144 0
33 145 135
33 146 0
33 147 135
33 148 45
33 149 0
33 150 0
33 151 0
33 152 0
33 153 135
33 154 90
33 155 90
33 156 135
33 157 90
33 158 0
33 159 45
33 160 135
33 161 45
33 162 135
33 163 90
33 164 0
33 165 45
33 166 0
33 167 135
33 168 135
33 169 45
33 170 135
33 171 45
33 172 45
33 173 135
33 174 90
33 175 45
33 176 135
33 177 0
33 178 90
33 179 45
33 180 0
33 181 45
33 182 0
33 183 45
33 184 45
33 185 90
33 186 135
33 187 45
33 188 45
33 189 135
33 190 45
33 191 45
33 192 0
33 193 45
33 194 45
33 195 90
33 196 45
33 197 90
33 198 135
33 199 90
33 200 90
33 201 0
33 202 135
33 203 0
33 204 90
33 205 135
33 206 135
33 207 0
33 208 135
33 209 135
33 210 90
33 211 0
33 212 0
33 213 90
33 214 90
33 215 0
33 216 90
33 217 0
33 218 0
33 219 0
33 220 90
33 221 45
33 222 0
33 223 90
33 224 135
33 225 135
33 226 90
33 227 135
33 228 90
33 229 135
33 230 45
33 231 45
33 232 90
33 233 90
33 234 90
33 235 45
33 236 90
33 237 45
33 238 45
33 239 0
33 240 45
33 241 45
33 242 0
33 243 45
33 244 0
33 245 90
33 246 135
33 247 45
33 248 0
33 249 90
33 250 90
33 251 90
33 252 45
33 253 90
33 254 45
33 255 0
33 256 90
33 257 0
33 258 0
33 259 135
33 260 45
33 261 90
33 262 0
33 263 135
33 264 45
33 265 0
33 266 135
33 267 45
33 268 135
33 269 90
33 270 135
33 271 90
33 272 0
33 273 135
33 274 0
33 275 45
33 276 45
33 277 135
33 278 90
33 279 135
33 280 135
33 281 135
33 282 90
33 283 0
33 284 135
33 285 135
33 286 0
33 287 45
33 288 90
33 289 45
33 290 135
33 291 0
33 292 90
33 293 135
33 294 45
33 295 45
33 296 135
33 297 45
33 298 90
33 299 90
33 300 90
34 1 135
34 2 135
34 3 0
34 4 45
34 5 0
34 6 45
34 7 135
34 8 0
34 9 90
34 10 135
34 11 0
34 12 135
34 13 135
34 14 45
34 15 0
34 16 0
34 17 90
34 18 45
34 19 0
34 20 0
34 21 45
34 22 0
34 23 135
34 24 45
34 25 135
34 26 135
34 27 0
34 28 90
34 29 45
34 30 0
34 31 45
34 32 0
34 33 135
34 34 90
34 35 135
34 36 135
34 37 90
34 38 0
34 39 45
34 40 90
34 41 90
34 42 0
34 43 0
34 44 90
34 45 0
34 46 135
34 47 45
34 48 90
34 49 90
34 50 0
34 51 135
34 52 90
34 53 90
34 54 135
34 55 135
34 56 135
34 57 0
34 58 0
34 59 45
34 60 90
34 61 135
34 62 0
34 63 0
34 64 0
34 65 0
34 66 0
34 67 135
34 68 45
34 69 0
34 70 135
34 71 135
34 72 90
34 73 90
34 74 90
34 75 45
34 76 135
34 77 90
34 78 0
34 79 45
34 80 90
34 81 0
34 82 135
34 83 135
34 84 0
34 85 135
34 86 135
34 87 45
34 88 0
34 89 45
34 90 0
34 91 90
34 92 45
34 93 90
34 94 0
34 95 45
34 96 0
34 97 45
34 98 0
34 99 90
34 100 0
34 101 0
34 102 0
34 103 135
34 104 135
34 105 0
34 106 90
34 107 45
34 108 0
34 109 45
34 110 90
34 111 135
34 112 90
34 113 45
34 114 135
34 115 135
34 116 45
34 117 0
34 118 45
34 119 45
34 120 0
34 121 135
34 122 135
34 123 90
34 124 90
34 125 45
34 126 90
34 127 0
34 128 90
34 129 90
34 130 135
34 131 45
34 132 0
34 133 135
34 134 135
34 135 90
34 136 0
34 137 90
34 138 45
34 139 0
34 140 45
34 141 135
34 142 0
34 143 45
34 144 45
34 145 135
34 146 90
34 147 45
34 148 135
34 149 135
34 150 45
34 151 90
34 152 45
34 153 135
34 154 0
34 155 0
34 156 45
34 157 45
34 158 0
34 159 0
34 160 45
34 161 90
34 162 135
34 163 0
34 164 0
34 165 45
34 166 45
34 167 0
34 168 0
34 169 0
34 170 90
34 171 0
34 172 45
34 173 135
34 174 45
34 175 90
34 176 45
34 177 90
34 178 0
34 179 90
34 180 135
34 181 0
34 182 0
34 183 90
34 184 135
34 185 135
34 186 90
34 187 90
34 188 0
34 189 90
34 190 90
34 191 90
34 192 0
34 193 90
34 194 45
34 195 135
34 196 0
34 197 0
34 198 90
34 199 45
34 200 0
34 201 0
34 202 90
34 203 135
34 204 135
34 205 135
34 206 45
34 207 135
34 208 90
34 209 45
34 210 45
34 211 0
34 212 135
34 213 0
34 214 45
34 215 45
34 216 0
34 217 45
34 218 0
34 219 135
34 220 0
34 221 45
34 222 90
34 223 135
34 224 90
34 225 45
34 226 135
34 227 0
34 228 135
34 229 135
34 230 0
34 231 90
34 232 135
34 233 45
34 234 135
34 235 45
34 236 0
34 237 135
34 238 135
34 239 135
34 240 45
34 241 0
34 242 90
34 243 135
34 244 0
34 245 0
34 246 135
34 247 0
34 248 90
34 249 90
34 250 135
34 251 135
34 252 90
34 253 135
34 254 0
34 255 45
34 256 45
34 257 135
34 258 90
34 259 90
34 260 45
34 261 90
34 262 90
34 263 45
34 264 135
34 265 0
34 266 45
34 267 45
34 268 90
34 269 135
34 270 45
34 271 135
34 272 0
34 273 0
34 274 0
34 275 45
34 276 45
34 277 90
34 278 0
34 279 0
34 280 135
34 281 135
34 282 45
34 283 90
34 284 90
34 285 0
34 286 0
34 287 90
34 288 90
34 289 45
34 290 135
34 291 90
34 292 45
34 293 0
34 294 45
34 295 90
34 296 135
34 297 90
34 298 0
34 299 45
34 300 135
35 1 90
35 2 45
35 3 0
35 4 90
35 5 90
35 6 45
35 7 135
35 8 45
35 9 90
35 10 135
35 11 0
35 12 45
35 13 135
35 14 135
35 15 45
35 16 135
35 17 0
35 18 135
35 19 0
35 20 0
35 21 45
35 22 135
35 23 45
35 24 90
35 25 135
